perl-extutils-depends 0.405-4
perl-extutils-pkgconfig 1.16-4
perl-file-basedir 0.08-2
perl-file-copy-recursive 0.44-2
perl-file-listing 6.04-5
perl-file-slurp-tiny 0.004-4
perl-file-which 1.22-2
perl-html-form 6.03-5
perl-html-parser 3.72-6
perl-html-tagset 3.20-7
perl-http-cookies 6.04-3
perl-http-daemon 6.01-6
perl-http-date 6.02-5
perl-http-message 6.18-2
perl-http-negotiate 6.01-5
perl-http-response-encoding 0.06-4
perl-http-server-simple 0.52-1
perl-io-html 1.001-4
perl-ipc-system-simple 1.25-4
perl-json 2.97001-1
perl-libwww 6.36-1
perl-locale-gettext 1.07-6
perl-lwp-mediatypes 6.02-5
perl-mailtools 2.20-2
perl-net-dbus 1.1.0-7
perl-net-http 6.18-2
perl-proc-processtable 0.55-2
perl-proc-simple 1.32-4
perl-sort-naturally 1.03-4
perl-sub-uplevel 0.2800-2
perl-test-warn 0.36-1
perl-text-iconv 1.7-15
perl-timedate 2.30-5
perl-tree-dag-node 1.31-1
perl-try-tiny 0.30-2
perl-uri 1.74-2
perl-www-mechanize 1.89-1
perl-www-robotrules 6.02-5
perl-x11-protocol 0.56-9
perl-xml-libxml 2.0132-2
perl-xml-namespacesupport 1.12-2
perl-xml-parser 2.44-7
perl-xml-sax 1.00-1
perl-xml-sax-base 1.09-2
perl-xml-sax-expat 0.51-5
perl-xml-simple 2.25-2
perl-xml-twig 3.52-4
phonon-qt5 4.10.1-2
phonon-qt5-gstreamer 4.9.0-5
pinentry 1.1.0-4
pipewire 0.2.3-1
pixman 0.34.0-1
pkcs11-helper 1.25.1-1
pkgconf 1.5.4-1
pkgfile 18-2
plank 0.11.4-1
polari 3.30.2-1
polkit 0.115+3+g8638ec5-1
polkit-gnome 0.105-4
polkit-qt5 0.112.0+git20180107-2
polybar 3.2.1-1
poppler 0.70.1-1
poppler-glib 0.70.1-1
poppler-qt5 0.70.1-1
popt 1.16-9
portaudio 190600_20161030-1
potrace 1.15-1
ppp 2.4.7-4
pptpclient 1.10.0-1
procps-ng 3.3.15-1
protobuf 3.6.1-1
psmisc 23.2-1
pulseaudio 12.2-2
pulseaudio-alsa 2-4
pulseaudio-bluetooth 12.2-2
purpose 5.51.0-1
pyalpm 0.8.4-2
pygobject-devel 3.30.1-3
pygobject2-devel 2.28.7-2
pygtk 2.24.0-8
pyqt5-common 5.11.3-1
python 3.7.1-1
python-anytree 2.4.3-2
python-appdirs 1.4.3-2
python-beautifulsoup4 4.6.3-1
python-cachecontrol 0.12.5-4
python-cairo 1.17.0-2
python-chardet 3.0.4-2
python-colorama 0.4.0-1
python-dateutil 2.7.5-1
python-dbus 1.2.8-2
python-dbus-common 1.2.8-2
python-distlib 0.2.8-1
python-distro 1.3.0-2
python-feedparser 5.2.1-3
python-gobject 3.30.1-3
python-html5lib 1.0.1-3
python-idna 2.7-3
python-lockfile 0.12.2-3
python-lxml 4.2.5-1
python-mechanicalsoup 0.9.0-3
python-msgpack 0.5.6-2
python-packaging 18.0-1
python-pillow 5.3.0-1
python-pip 18.0-1
python-plexapi 3.0.6-1
python-proboscis 1.2.6.0-2
python-progress 1.4-2
python-psutil 5.4.7-1
python-pycups 1.9.74-1
python-pycurl 7.43.0.2-2
python-pygments 2.2.0-2
python-pyparsing 2.2.2-1
python-pyqt5 5.11.3-1
python-pysmbc 1.0.15.8-2
python-pytoml 0.1.19-1
python-pywal 3.2.1-1
python-regex 2018.08.29-1
python-requests 2.20.0-1
python-retrying 1.3.3-4
python-setuptools 1:40.5.0-1
python-sgmllib 5.2.1-3
python-sip 4.19.13-1
python-sip-pyqt5 4.19.13-1
python-six 1.11.0-3
python-termcolor 1.1.0-6
python-tqdm 4.28.1-1
python-urllib3 1.24-1
python-webencodings 0.5.1-2
python-websocket-client 0.53.0-1
python-xdg 0.26-2
python2 2.7.15-2
python2-appdirs 1.4.3-2
python2-asn1crypto 0.24.0-2
python2-beautifulsoup4 4.6.3-1
python2-cachecontrol 0.12.5-4
python2-cairo 1.17.0-2
python2-cffi 1.11.5-2
python2-chardet 3.0.4-2
python2-colorama 0.4.0-1
python2-cryptography 2.3.1-1
python2-dateutil 2.7.5-1
python2-decorator 4.3.0-2
python2-distlib 0.2.8-1
python2-distro 1.3.0-2
python2-dnspython 1.15.0-3
python2-enum34 1.1.6-1
python2-eventlet 0.24.1-2
python2-funcsigs 1.0.2-1
python2-future 0.17.1-1
python2-fuzzywuzzy 0.16.0-1
python2-gmusicapi 11.0.1-1
python2-gnomekeyring 2.32.0-17
python2-gobject2 2.28.7-2
python2-gpsoauth 0.4.1-1
python2-greenlet 0.4.15-1
python2-html5lib 1.0.1-3
python2-httplib2 0.11.3-2
python2-idna 2.7-3
python2-ipaddress 1.0.22-1
python2-lockfile 0.12.2-3
python2-lxml 4.2.5-1
python2-mechanicalsoup 0.9.0-3
python2-mock 2.0.0-4
python2-monotonic 1.5-2
python2-msgpack 0.5.6-2
python2-oauth2client 4.1.3-1
python2-packaging 18.0-1
python2-pafy 0.5.3.1-1
python2-pbr 5.1.0-1
python2-pip 18.0-1
python2-ply 3.11-2
python2-proboscis 1.2.6.0-2
python2-progress 1.4-2
python2-protobuf 3.6.1-1
python2-pyasn1 0.4.4-1
python2-pyasn1-modules 0.2.2-2
python2-pychromecast-git 344.464563c-1
python2-pycparser 2.19-1
python2-pycryptodomex 3.6.6-1
python2-pyopenssl 18.0.0-2
python2-pyparsing 2.2.2-1
python2-pytoml 0.1.19-1
python2-requests 2.20.0-1
python2-retrying 1.3.3-4
python2-rsa 4.0-1
python2-setuptools 1:40.5.0-1
python2-six 1.11.0-3
python2-soundcloud-git r111.d77f6e5-1
python2-subprocess32 3.5.3-1
python2-urllib3 1.24-1
python2-validictory 1.1.1-1
python2-webencodings 0.5.1-2
python2-youtube-dl-git 2018.09.10.r0.8476b4fd9-1
qpdf 8.2.1-1
qrencode 4.0.2-1
qt4 4.8.7-26
qt5-base 5.11.2-2
qt5-declarative 5.11.2-1
qt5-graphicaleffects 5.11.2-1
qt5-location 5.11.2-2
qt5-multimedia 5.11.2-1
qt5-quickcontrols 5.11.2-1
qt5-script 5.11.2-1
qt5-sensors 5.11.2-1
qt5-speech 5.11.2-1
qt5-styleplugins 5.0.0.20170311-8
qt5-svg 5.11.2-1
qt5-webchannel 5.11.2-1
qt5-webengine 5.11.2-2
qt5-webkit 5.212.0alpha2-21
qt5-websockets 5.11.2-1
qt5-x11extras 5.11.2-1
qt5-xmlpatterns 5.11.2-1
qt5ct 0.36-1
ranger 1.9.1-3
raptor 2.0.15-10
rasqal 1:0.9.33-2
re2 20181001-1
readline 7.0.005-1
redland 1:1.0.17-4
reflector 2018-2
reiserfsprogs 3.6.27-1
rest 0.8.1-1
rhash 1.3.6-1
ristretto 0.8.3-1
rofi 1.5.1-1
rpcbind 1.2.5-2
rtkit 0.11+8+ge0a51fe-1
rtmpdump 1:2.4.r96.fa8646d-3
run-parts 4.8.6-1
s-nail 14.9.11-1
sbc 1.4-1
screenfetch 3.8.0-2
scrot 0.8.18-1
sdl 1.2.15-9
sdl2 2.0.8-11
seahorse 3.30+4+g50146aa9-1
sed 4.5-1
semver 5.6.0-1
shadow 4.6-1
shared-color-targets 0.1.7-1
shared-mime-info 1.10-1
signon-kwallet-extension 18.08.2-1
signon-plugin-oauth2 0.24-1
signon-ui 0.17+20150611-1
signond 8.60-1
sip 4.19.13-1
slang 2.3.2-1
smbclient 4.8.5-1
snappy 1.1.7-1
solid 5.51.0-1
sonnet 5.51.0-1
sound-theme-freedesktop 0.8-3
soundtouch 2.1.0-1
source-highlight 3.1.8-17
spandsp 0.0.6-2
speex 1.2.0-1
speexdsp 1.2rc3-3
splix 2.0.0-14
spotify 1.0.88.353-1
sqlite 3.25.2-1
srt 1.3.1-1
startup-notification 0.12-5
sudo 1.8.25.p1-1
suitesparse 5.3.0-1
sxhkd 0.5.9-1
sysfsutils 2.1.0-10
system-config-printer 1.5.11-3
systemd 239.2-1
systemd-sysvcompat 239.2-1
t1lib 5.1.2-6
taglib 1.11.1-1
talloc 2.1.14-1
tar 1.30-1
tcl 8.6.8-3
tdb 1.3.16-1
telepathy-glib 0.24.1-2
telepathy-idle 0.2.0-2
telepathy-logger 0.8.2-2
telepathy-mission-control 5.16.4-3
terminus-font 4.46-1
termite 13-3
termite-terminfo 13-3
tevent 1:0.9.37-1
texinfo 6.5-2
texlive-bin 2018.47465-4
texlive-core 2018.48566-1
texlive-latexextra 2018.48568-1
thin-provisioning-tools 0.7.6-1
thunar 1.8.2-1
thunar-archive-plugin 0.4.0-1
thunar-media-tags-plugin 0.3.0-1
thunar-volman 0.8.1-2
tk 8.6.8-3
tmux 2.8-1
totem 3.26.2-1
totem-plparser 3.26.1+2+gb7f36dd-1
tracker 2.1.5-3
tracker-miners 2.1.5-2
transmission-gtk 2.94-1
tslib 1.17-1
ttf-bitstream-vera 1.10-11
ttf-dejavu 2.37-2
ttf-font-awesome-4 4.7.0-5
ttf-freefont 20120503-5
ttf-google-fonts-typewolf 17.11.git+2e2caa2-1
ttf-hack 3.003-1
ttf-input 20170404-1
ttf-liberation 2.00.1-7
ttf-material-design-icons 3.0.1-1
ttf-meslo 1.2.1-1
ttf-monaco 6.1-3
ttf-yosemite-san-francisco-font-git 1.0.r2.g5a6e8ca-1
tty-clock 2.3-1
tumbler 0.2.3-1
twolame 0.3.13-8
tzdata 2018g-1
udisks2 2.8.1-1
unrar 1:5.6.8-1
unzip 6.0-12
upower 0.99.9-1
usb_modeswitch 2.5.2-1
usbmuxd 1.1.0+28+g46bdf3e-1
usbutils 010-1
util-linux 2.32.1-2
v4l-utils 1.16.1-1
vi 1:070224-3
vid.stab 1.1-2
volume_key 0.3.11-2
vte-common 0.54.2-1
vte3 0.54.2-1
vulkan-icd-loader 1.1.85+2969+5abee6173-1
wavpack 5.1.0-2
wayland 1.16.0-1
wayland-protocols 1.16-1
webkit2gtk 2.22.3-1
webrtc-audio-processing 0.3.1-1
wget 1.19.5-1
which 2.21-2
whois 5.3.2-2
wildmidi 0.4.2-1
wireless-regdb 2018.05.31-2
wireless_tools 30.pre9-2
woff2 1.0.2-1
wpa_actiond 1.4-3
wpa_supplicant 1:2.6-12
x264 2:155.r0a84d986-2
x265 2.9-1
xbitmaps 1.1.2-1
xcb-proto 1.13-2
xcb-util 0.4.0-2
xcb-util-cursor 0.1.3-1
xcb-util-image 0.4.0-2
xcb-util-keysyms 0.4.0-2
xcb-util-renderutil 0.3.9-2
xcb-util-wm 0.4.1-2
xcb-util-xrm 1.3-1
xclip 0.13-2
xdg-user-dirs 0.17-1
xdg-user-dirs-gtk 0.10+9+g5b7efc6-1
xdg-utils 1.1.3-3
xf86-input-libinput 0.28.1-1
xf86-video-fbdev 0.5.0-1
xf86-video-nouveau 1.0.15-3
xf86-video-vesa 2.4.0-2
xfburn 0.5.5-1
xfce4-appfinder 4.12.0-4
xfce4-artwork 0.1.1a_git20110420-5
xfce4-battery-plugin 1.1.1-1
xfce4-clipman-plugin 1.4.3-1
xfce4-cpufreq-plugin 1.2.1-1
xfce4-cpugraph-plugin 1.0.5-4
xfce4-datetime-plugin 0.7.0-1
xfce4-dict 0.8.1-1
xfce4-diskperf-plugin 2.6.1-1
xfce4-eyes-plugin 4.5.0-1
xfce4-fsguard-plugin 1.1.0-1
xfce4-genmon-plugin 4.0.1-1
xfce4-mailwatch-plugin 1.2.0-7
xfce4-mount-plugin 1.1.3-1
xfce4-mpc-plugin 0.5.0-1
xfce4-netload-plugin 1.3.1-1
xfce4-notes-plugin 1.8.1-2
xfce4-notifyd 0.4.3-1
xfce4-panel 4.12.2-1
xfce4-power-manager 1.6.1-1
xfce4-pulseaudio-plugin 0.4.1-1
xfce4-screenshooter 1.9.3-1
xfce4-sensors-plugin 1.3.0-1
xfce4-session 4.12.1-8
xfce4-settings 4.12.4-1
xfce4-smartbookmark-plugin 0.5.0-1
xfce4-systemload-plugin 1.2.1-1
xfce4-taskmanager 1.2.1-1
xfce4-terminal 0.8.7.4-1
xfce4-time-out-plugin 1.0.2-2
xfce4-timer-plugin 1.7.0-1
xfce4-verve-plugin 2.0.0-1
xfce4-wavelan-plugin 0.6.0-1
xfce4-weather-plugin 0.8.10-1
xfce4-whiskermenu-plugin 2.3.0-1
xfce4-xkb-plugin 0.8.1-1
xfconf 4.12.1-5
xfdesktop 4.12.4-2
xfsprogs 4.18.0-1
xfwm4 4.12.5-1
xfwm4-themes 4.10.0-3
xkeyboard-config 2.25-1
xmlsec 1.2.27-1
xorg-appres 1.0.5-1
xorg-bdftopcf 1.1-1
xorg-font-util 1.3.1-2
xorg-font-utils 7.6-5
xorg-fonts-encodings 1.0.4-5
xorg-iceauth 1.0.8-1
xorg-luit 1.1.1-3
xorg-mkfontdir 1.0.7-9
xorg-mkfontscale 1.1.3-1
xorg-server 1.20.3-1
xorg-server-common 1.20.3-1
xorg-sessreg 1.1.1-1
xorg-setxkbmap 1.3.1-2
xorg-smproxy 1.0.6-2
xorg-x11perf 1.6.0-2
xorg-xauth 1.0.10-1
xorg-xbacklight 1.2.2-1
xorg-xcmsdb 1.0.5-2
xorg-xcursorgen 1.0.6-2
xorg-xdpyinfo 1.3.2-2
xorg-xdriinfo 1.0.6-1
xorg-xev 1.2.2-2
xorg-xgamma 1.0.6-2
xorg-xhost 1.0.7-2
xorg-xinit 1.4.0-3
xorg-xinput 1.6.2-2
xorg-xkbcomp 1.4.2-1
xorg-xkbevd 1.1.4-2
xorg-xkbutils 1.0.4-3
xorg-xkill 1.0.5-1
xorg-xlsatoms 1.1.2-2
xorg-xlsclients 1.1.4-1
xorg-xmodmap 1.0.9-2
xorg-xpr 1.0.5-1
xorg-xprop 1.2.3-1
xorg-xrandr 1.5.0-1
xorg-xrdb 1.1.1-1
xorg-xrefresh 1.0.6-1
xorg-xset 1.2.4-1
xorg-xsetroot 1.1.2-1
xorg-xvinfo 1.1.3-2
xorg-xwd 1.0.7-1
xorg-xwininfo 1.1.4-1
xorg-xwud 1.0.5-1
xorgproto 2018.4-1
xscreensaver 5.40-1
xterm 337-1
xvidcore 1.3.5-1
xz 5.2.4-1
yajl 2.1.0-2
yaourt 1.9-1
yelp-tools 3.28.0-1
yelp-xsl 3.30.1-1
zafiro-icon-theme 0.2-1
zd1211-firmware 1.5-2
zenity 3.30.0-1
zeromq 4.2.5-1
zip 3.0-8
zita-alsa-pcmi 0.3.2-1
zita-resampler 1.6.2-1
zlib 1:1.2.11-3
zsh 5.6.2-1
zstd 1.3.6-1
zvbi 0.2.35-3
zziplib 0.13.69-1
